City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
536,Concepcion,-36.827,-73.0498,51.6,50,0,17.27,CL,2021-07-27 17:48:24,Clear
537,Kushima,31.4583,131.2333,74.07,90,0,3.67,JP,2021-07-27 17:51:58,Clear
538,Kpandae,8.4689,-0.0113,80.02,66,94,7.14,GH,2021-07-27 17:51:58,Clouds
539,Sabang,5.8933,95.3214,83.64,78,62,19.89,ID,2021-07-27 17:51:58,Clouds
540,Iracoubo,5.4802,-53.2011,83.7,69,33,9.22,GF,2021-07-27 17:51:59,Clouds
541,Olot,42.181,2.4901,83.8,33,53,1.99,ES,2021-07-27 17:51:59,Clouds
542,Novyy Urgal,51.0736,132.5642,68.25,98,100,2.73,RU,2021-07-27 17:51:59,Clouds
543,Surt,31.2089,16.5887,80.65,66,0,16.4,LY,2021-07-27 17:52:00,Clear
544,Imelda,7.65,123.95,78.82,88,100,2.13,PH,2021-07-27 17:52:00,Clouds
545,Kalmunai,7.4167,81.8167,83.17,68,94,2.59,LK,2021-07-27 17:52:00,Clouds
546,Hakui,36.8833,136.7833,75.16,92,85,0.6,JP,2021-07-27 17:52:00,Clouds
547,Aviles,43.5547,-5.9248,69.93,72,40,5.99,ES,2021-07-27 17:52:01,Clouds
548,Cervo,43.6702,-7.4101,74.19,78,51,5.93,ES,2021-07-27 17:52:01,Clouds
549,Sayat,38.7839,63.8803,91.27,12,0,24.67,TM,2021-07-27 17:52:01,Clear
550,Nevsehir,38.9167,34.6667,76.21,36,40,21.85,TR,2021-07-27 17:52:02,Clouds
551,Oistins,13.0667,-59.5333,86.09,66,40,18.41,BB,2021-07-27 17:52:02,Clouds
552,Arys,42.4252,68.795,86.22,15,0,23.04,KZ,2021-07-27 17:52:02,Clear
553,Bratislava,48.1482,17.1067,83.86,51,0,5.75,SK,2021-07-27 17:52:02,Clear
554,Kirov,58.5966,49.6601,49.91,70,25,3.91,RU,2021-07-27 17:52:03,Clouds
555,Mogok,22.9167,96.5,63.88,99,74,3.22,MM,2021-07-27 17:52:03,Clouds
556,Kaili,-3.4626,120.2147,64.13,87,31,3.0,ID,2021-07-27 17:52:03,Clouds
557,Popondetta,-8.7537,148.2534,71.53,97,79,2.57,PG,2021-07-27 17:52:04,Clouds
558,Lakselv,70.0513,24.9718,64.22,67,0,14.97,NO,2021-07-27 17:52:04,Clear
559,Placido De Castro,-10.3353,-67.1856,97.36,29,68,2.46,BR,2021-07-27 17:52:04,Clouds
560,Greenville,35.6127,-77.3663,91.11,70,1,4.61,US,2021-07-27 17:49:26,Clear
561,Thyboron,56.6985,8.2124,69.1,87,51,5.7,DK,2021-07-27 17:52:04,Clouds
562,Santa Marta,11.2408,-74.199,89.35,78,72,5.21,CO,2021-07-27 17:52:05,Clouds
563,Laguna,38.421,-121.4238,84.7,29,1,0.0,US,2021-07-27 17:52:05,Clear
564,Jackson,42.4165,-122.8345,70.84,83,1,5.75,US,2021-07-27 17:51:51,Clear
565,Padang,-0.9492,100.3543,77.43,89,18,3.38,ID,2021-07-27 17:52:06,Clouds
566,Murray Bridge,-35.1167,139.2667,58.12,70,3,25.1,AU,2021-07-27 17:52:07,Clear
567,Bonfim,3.0833,-59.95,88.39,57,12,5.97,BR,2021-07-27 17:52:07,Clouds
568,Rawson,-43.3002,-65.1023,45.54,61,61,26.24,AR,2021-07-27 17:52:07,Rain
569,Kholmogory,64.2229,41.656,57.31,72,19,7.25,RU,2021-07-27 17:52:07,Clouds
570,Karwar,14.8,74.1333,78.24,87,99,11.97,IN,2021-07-27 17:50:54,Clouds
571,Dargaville,-35.9333,173.8833,53.19,80,27,9.75,NZ,2021-07-27 17:52:08,Clouds
572,Gobo,33.8833,135.15,78.78,80,82,5.61,JP,2021-07-27 17:48:49,Clouds
573,Flinders,-34.5833,150.8552,56.48,68,100,4.0,AU,2021-07-27 17:52:08,Clouds
574,Burns Lake,54.2331,-125.7533,54.82,43,52,2.71,CA,2021-07-27 17:52:08,Clouds
575,Henties Bay,-22.116,14.2845,60.85,65,0,10.74,NA,2021-07-27 17:52:08,Clear
576,Dom Pedro,-4.4833,-44.45,96.73,29,13,2.1,BR,2021-07-27 17:52:09,Clouds
577,Khandyga,62.6667,135.6,53.74,74,6,4.92,RU,2021-07-27 17:52:09,Clear
578,Vardo,70.3705,31.1107,46.38,100,90,4.61,NO,2021-07-27 17:52:09,Fog
579,Dawlatabad,36.4141,64.9053,91.13,14,0,18.1,AF,2021-07-27 17:52:10,Clear
580,Ittiri,40.5929,8.5684,79.7,47,18,2.04,IT,2021-07-27 17:52:10,Clouds
581,Puerto Narino,-3.7703,-70.3831,85.95,54,76,3.74,CO,2021-07-27 17:52:10,Clouds
582,Yeysk,46.6989,38.2792,76.68,51,37,10.58,RU,2021-07-27 17:52:10,Clouds
583,Paciran,-6.8767,112.3761,74.77,82,43,5.64,ID,2021-07-27 17:52:11,Clouds
584,Beira,-19.8436,34.8389,69.89,77,20,8.99,MZ,2021-07-27 17:52:11,Clouds
585,Stavern,59.0,10.0333,67.3,96,100,7.14,NO,2021-07-27 17:52:11,Clouds
586,Misrikh,27.45,80.5167,81.9,87,72,6.58,IN,2021-07-27 17:52:11,Clouds
587,Djibo,14.1022,-1.6306,91.13,44,100,11.39,BF,2021-07-27 17:52:12,Clouds
588,Takhtamukay,44.9215,38.9958,71.78,57,0,13.42,RU,2021-07-27 17:52:12,Clear
589,Husavik,66.0449,-17.3389,49.91,99,100,11.23,IS,2021-07-27 17:52:12,Rain
590,Beyneu,45.3167,55.2,83.89,17,60,14.41,KZ,2021-07-27 17:48:43,Clouds
591,Quatre Cocos,-20.2078,57.7625,66.31,83,88,13.94,MU,2021-07-27 17:52:13,Rain
592,Erzurum,40.0,41.5,71.28,72,41,6.49,TR,2021-07-27 17:52:13,Clouds
593,Riachao Do Jacuipe,-11.8069,-39.3856,80.6,55,86,7.74,BR,2021-07-27 17:50:46,Clouds
594,Liezen,47.5667,14.2333,76.68,87,82,3.62,AT,2021-07-27 17:52:13,Clouds
595,Zabol,32.25,67.25,87.87,14,100,13.04,AF,2021-07-27 17:52:13,Clouds
596,Leh,34.1667,77.5833,67.5,50,51,9.04,IN,2021-07-27 17:52:14,Clouds
597,Irece,-11.3042,-41.8558,84.09,29,1,6.04,BR,2021-07-27 17:52:15,Clear
598,San Lorenzo,-25.3333,-57.5333,59.94,36,0,18.01,PY,2021-07-27 17:52:15,Clear
599,Chipurupalle,18.3,83.5667,84.83,60,99,6.06,IN,2021-07-27 17:52:15,Clouds
600,Palatka,29.6486,-81.6376,93.06,37,16,4.27,US,2021-07-27 17:52:16,Clouds
601,Juneau,58.3019,-134.4197,59.85,91,75,1.99,US,2021-07-27 17:51:44,Clouds
602,Tumarbong,10.3766,119.4579,80.64,82,97,7.47,PH,2021-07-27 17:52:16,Clouds
603,Astana,51.1801,71.446,62.55,42,0,4.47,KZ,2021-07-27 17:48:46,Clear
604,Lichuan,30.3,108.85,65.55,94,66,1.28,CN,2021-07-27 17:52:16,Clouds
605,Angoche,-16.2325,39.9086,69.67,66,31,9.4,MZ,2021-07-27 17:52:17,Clouds
606,Rio Gallegos,-51.6226,-69.2181,42.85,87,90,8.05,AR,2021-07-27 17:51:36,Rain
607,La Macarena,2.1837,-73.7849,80.02,83,80,2.21,CO,2021-07-27 17:52:17,Clouds
608,Encruzilhada Do Sul,-30.5439,-52.5219,47.23,41,29,13.24,BR,2021-07-27 17:50:37,Clouds
609,Yamada,39.4667,141.95,71.44,99,99,10.16,JP,2021-07-27 17:52:17,Clouds
610,Nalut,30.3333,10.85,94.28,11,0,10.25,LY,2021-07-27 17:52:18,Clear
611,Amahai,-3.3333,128.9167,77.11,89,82,3.31,ID,2021-07-27 17:52:18,Clouds
612,Yinchuan,38.4681,106.2731,73.35,49,64,4.74,CN,2021-07-27 17:52:18,Clouds
613,Denpasar,-8.65,115.2167,76.66,94,40,3.44,ID,2021-07-27 17:50:40,Clouds
614,Yerofey Pavlovich,53.9667,121.9667,59.88,93,100,2.46,RU,2021-07-27 17:52:18,Clouds
615,Hirara,24.8,125.2833,81.93,90,87,6.13,JP,2021-07-27 17:52:19,Clouds
616,Gazli,40.1333,63.45,90.41,13,0,17.92,UZ,2021-07-27 17:52:19,Clear
617,Sokolo,14.7328,-6.1219,91.94,41,72,5.57,ML,2021-07-27 17:52:19,Clouds
618,Sakakah,29.9697,40.2064,103.57,15,0,20.13,SA,2021-07-27 17:52:19,Clear
619,Champerico,14.3,-91.9167,91.76,71,87,5.75,GT,2021-07-27 17:52:20,Clouds
620,Deniliquin,-35.5333,144.9667,55.0,48,100,15.3,AU,2021-07-27 17:52:20,Rain
621,Guanica,17.9716,-66.908,90.21,74,11,5.99,PR,2021-07-27 17:52:20,Clouds
622,Tuy Hoa,13.0833,109.3,84.65,66,94,14.76,VN,2021-07-27 17:52:20,Clouds
623,Ancud,-41.8697,-73.8203,47.73,65,63,2.04,CL,2021-07-27 17:52:21,Clouds
624,Turukhansk,65.8167,87.9833,55.33,95,100,8.95,RU,2021-07-27 17:52:21,Clouds
625,Hobyo,5.3505,48.5268,78.89,68,92,22.97,SO,2021-07-27 17:52:22,Clouds
626,Nchelenge,-9.3451,28.734,66.61,53,74,3.04,ZM,2021-07-27 17:52:22,Clouds
627,Severo-Yeniseyskiy,60.3725,93.0408,56.68,96,100,5.93,RU,2021-07-27 17:52:23,Clouds
628,Mandan,46.8267,-100.8896,83.41,69,1,11.5,US,2021-07-27 17:52:23,Clear
629,Oranjemund,-28.55,16.4333,55.99,86,0,6.6,NA,2021-07-27 17:52:23,Clear
630,Touros,-5.1989,-35.4608,76.1,66,9,16.53,BR,2021-07-27 17:52:24,Clear
631,Pasighat,28.0667,95.3333,79.45,87,98,3.0,IN,2021-07-27 17:52:24,Clouds
632,Loreto,22.2667,-101.9667,76.98,29,9,9.55,MX,2021-07-27 17:52:24,Clear
633,Ulladulla,-35.35,150.4667,56.3,62,90,8.68,AU,2021-07-27 17:52:24,Clouds
634,Pirganj,25.8523,88.3618,83.53,84,99,6.51,BD,2021-07-27 17:52:25,Clouds
635,Bilibino,68.0546,166.4372,39.79,83,93,6.53,RU,2021-07-27 17:52:25,Clouds
636,Lhokseumawe,5.1801,97.1507,78.4,87,89,4.85,ID,2021-07-27 17:52:25,Clouds
637,Eydhafushi,5.1033,73.0708,82.71,75,89,13.71,MV,2021-07-27 17:52:25,Clouds
638,Ixtapa,20.7,-105.2,89.22,67,19,5.01,MX,2021-07-27 17:52:26,Clouds
639,Ust-Shonosha,61.1531,41.343,55.58,68,4,3.85,RU,2021-07-27 17:52:26,Clear
640,Natal,-5.795,-35.2094,75.85,94,90,9.22,BR,2021-07-27 17:48:33,Clouds
641,Shillong,25.5689,91.8831,66.04,96,100,1.61,IN,2021-07-27 17:52:26,Clouds
642,Hun,29.1268,15.9477,91.2,18,2,7.74,LY,2021-07-27 17:52:27,Clear
643,Kihei,20.785,-156.4656,78.84,87,75,13.8,US,2021-07-27 17:51:41,Clouds
644,Berezovka,53.7214,25.4993,68.04,93,97,3.38,BY,2021-07-27 17:52:27,Clouds
645,Auki,-8.7676,160.7034,76.37,90,77,4.54,SB,2021-07-27 17:52:27,Clouds
646,Garachine,8.0647,-78.3628,81.3,80,79,4.99,PA,2021-07-27 17:52:27,Clouds
647,Karratha,-20.7377,116.8463,70.29,85,9,8.75,AU,2021-07-27 17:52:28,Clear
648,Bolshaya Rechka,51.9503,104.7355,62.87,84,3,2.44,RU,2021-07-27 17:52:28,Clear
649,Rudnya,54.947,31.0934,64.08,87,100,7.38,RU,2021-07-27 17:52:28,Clouds
650,Floro,61.5996,5.0328,72.3,100,75,6.91,NO,2021-07-27 17:52:28,Clouds
651,Singkang,2.1006,102.7994,76.89,87,6,3.11,MY,2021-07-27 17:52:29,Clear
652,Qasigiannguit,68.8193,-51.1922,50.31,71,100,2.17,GL,2021-07-27 17:52:29,Clouds
653,La Paz,-16.5,-68.15,58.98,24,40,13.8,BO,2021-07-27 17:50:34,Clouds
654,Gornopravdinsk,60.05,69.9,54.07,96,98,3.87,RU,2021-07-27 17:52:29,Clouds
655,Askiz,53.1319,90.5264,64.13,73,99,2.42,RU,2021-07-27 17:52:30,Clouds
656,Boda,4.3189,17.4695,71.8,89,100,4.79,CF,2021-07-27 17:52:30,Clouds
657,Muli,2.9167,73.5667,82.17,77,94,11.74,MV,2021-07-27 17:52:30,Clouds
658,Springbok,-29.6643,17.8865,47.64,68,0,4.5,ZA,2021-07-27 17:52:30,Clear
659,Sobolevo,54.4299,31.8996,67.51,73,100,6.91,RU,2021-07-27 17:52:31,Rain
660,Panama City,8.9936,-79.5197,87.17,72,20,1.01,PA,2021-07-27 17:52:31,Clouds
661,Luau,-10.7073,22.2247,64.02,28,100,3.22,AO,2021-07-27 17:52:31,Clouds
662,Ursulo Galvan,22.7333,-98.3,93.2,54,1,2.39,MX,2021-07-27 17:52:31,Clear
663,Sechura,-5.5569,-80.8222,79.43,56,29,10.87,PE,2021-07-27 17:52:32,Clouds
664,Reinosa,42.9996,-4.138,60.35,93,82,8.34,ES,2021-07-27 17:52:32,Clouds
665,Sharlyk,52.9167,54.75,64.65,63,74,5.35,RU,2021-07-27 17:52:32,Clouds
666,Brownsville,25.9018,-97.4975,91.98,60,20,1.01,US,2021-07-27 17:47:34,Clouds
667,Batticaloa,7.7102,81.6924,83.17,67,67,11.41,LK,2021-07-27 17:52:32,Clouds
668,Camana,-16.6228,-72.7111,62.96,77,65,10.29,PE,2021-07-27 17:52:33,Clouds
669,Kerman,30.2832,57.0788,82.26,20,44,9.22,IR,2021-07-27 17:52:33,Clouds
670,Hokitika,-42.7167,170.9667,48.16,86,90,3.38,NZ,2021-07-27 17:52:33,Clouds
671,Teluk Nibung,3.001,99.8164,74.75,95,28,4.25,ID,2021-07-27 17:52:33,Clouds
672,Matara,5.9485,80.5353,79.34,87,92,11.74,LK,2021-07-27 17:52:34,Clouds
673,Grand-Lahou,5.1367,-5.0242,77.43,79,100,9.51,CI,2021-07-27 17:52:34,Clouds
674,Visnes,59.3556,5.2242,67.57,94,75,8.05,NO,2021-07-27 17:52:34,Clouds
675,Trelew,-43.249,-65.3051,45.64,58,60,22.95,AR,2021-07-27 17:50:23,Clouds
676,Vagay,57.9375,69.0217,52.88,98,86,4.72,RU,2021-07-27 17:52:35,Clouds
677,Mokhsogollokh,61.4681,128.9203,54.21,75,4,4.9,RU,2021-07-27 17:52:35,Clear
678,Nyurba,63.2842,118.3319,62.6,79,61,3.2,RU,2021-07-27 17:52:35,Clouds
679,Te Anau,-45.4167,167.7167,43.74,93,74,5.01,NZ,2021-07-27 17:52:36,Clouds
680,Caravelas,-17.7125,-39.2481,78.01,61,12,9.24,BR,2021-07-27 17:52:36,Clouds
681,Richards Bay,-28.783,32.0377,66.67,64,20,18.52,ZA,2021-07-27 17:52:36,Clouds
682,Sungurlu,40.1675,34.3739,71.15,50,27,10.11,TR,2021-07-27 17:52:36,Clouds
683,Zhangye,38.9342,100.4517,74.23,28,96,4.81,CN,2021-07-27 17:52:37,Clouds
684,Outjo,-20.1167,16.15,60.12,27,0,8.5,NA,2021-07-27 17:52:37,Clear
685,Hohhot,40.8106,111.6522,66.49,72,0,4.47,CN,2021-07-27 17:52:37,Clear
686,Mujiayingzi,42.1167,118.7833,68.65,88,90,1.99,CN,2021-07-27 17:52:37,Clouds
687,Srandakan,-7.9386,110.2506,74.07,85,37,4.61,ID,2021-07-27 17:52:38,Clouds
688,Piacabucu,-10.4056,-36.4344,77.11,81,28,9.13,BR,2021-07-27 17:52:38,Clouds
689,Manhattan,40.7834,-73.9662,93.94,40,1,0.0,US,2021-07-27 17:48:56,Haze
690,Puerto Madero,14.7208,-92.4215,84.09,69,51,4.12,MX,2021-07-27 17:52:38,Clouds
691,Itanhem,-17.1664,-40.33,83.52,38,44,4.21,BR,2021-07-27 17:52:39,Clouds
692,Nago,26.5881,127.9761,82.47,94,89,11.05,JP,2021-07-27 17:52:39,Clouds
693,Veraval,20.9,70.3667,81.97,84,100,21.59,IN,2021-07-27 17:52:39,Rain
694,Eastbourne,50.7687,0.2845,68.4,87,65,5.01,GB,2021-07-27 17:52:40,Clouds
